Lote,Plaga,Larvas,E. Plagas,X,Y,Z
D35a,Opsiphanes cassina,0,EP4D35a,-90.408426,16.21884299,152.800598
D35a,Opsiphanes cassina,0,EP5D35a,-90.408411,16.21982904,153.40036
D35a,Opsiphanes cassina,0,EP6D35a,-90.407519,16.21830303,127.721031
D35a,Opsiphanes cassina,0,EP7D35a,-90.40749402,16.21935002,130.827515
D35a,Opsiphanes cassina,0,EP8D35a,-90.40750097,16.22036196,126.887566
D35a,Opsiphanes cassina,0,EP9D35a,-90.40658902,16.21879497,156.020279
D35a,Opsiphanes cassina,0,EP10D35a,-90.40656899,16.21980197,156.02916
D35a,Opsiphanes cassina,0,EP11D35a,-90.40656497,16.22087703,149.929199
D35a,Opsiphanes cassina,0,EP12D35a,-90.40562804,16.21922001,155.925095
D35a,Opsiphanes cassina,0,EP13D35a,-90.40564598,16.220268,153.993103
D35a,Opsiphanes cassina,0,EP14D35a,-90.40473302,16.21871299,153.308563
D35a,Opsiphanes cassina,0,EP15D35a,-90.40472698,16.21974698,153.28157
D35a,Opsiphanes cassina,0,EP16D35a,-90.40474199,16.22078299,150.245499
D35a,Opsiphanes cassina,0,EP17D35a,-90.40378402,16.21922798,146.983597
D35a,Opsiphanes cassina,0,EP18D35a,-90.40381202,16.22024797,147.10434
D35a,Opsiphanes cassina,0,EP19D35a,-90.40287701,16.22079799,159.182343
D35a,Opsiphanes cassina,0,EP20D35a,-90.40289998,16.21980096,156.227478
D35a,Opsiphanes cassina,0,EP21D35a,-90.401968,16.22030002,152.837723
D35a,Opsiphanes cassina,0,EP22D35a,-90.40197303,16.21929101,155.633926
D35a,Opsiphanes cassina,0,EP23D35a,-90.40101497,16.21966098,145.957291
D35a,Opsiphanes cassina,0,EP24D35a,-90.40104699,16.22075801,142.295959
D35a,Opsiphanes cassina,0,EP25D35a,-90.40010403,16.21922596,144.160477
D35a,Opsiphanes cassina,0,EP26D35a,-90.40009498,16.22024302,142.107605
D35a,Opsiphanes cassina,0,EP27D35a,-90.39918898,16.21973198,140.8992
D35b,Opsiphanes cassina,0,EP1D35b,-90.39789936,16.22114505,0
D35b,Opsiphanes cassina,0,EP2D35b,-90.39880705,16.22063933,0
D35b,Opsiphanes cassina,0,EP3D35b,-90.39606102,16.22014596,142.851837
D35b,Opsiphanes cassina,0,EP4D35b,-90.39788118,16.22011466,0
D35b,Opsiphanes cassina,0,EP5D35b,-90.39603771,16.22114414,0
D35b,Opsiphanes cassina,1,EP6D35b,-90.39607996,16.22012903,142.649261
D35b,Opsiphanes cassina,0,EP7D35b,-90.39604809,16.21920089,0
D35b,Opsiphanes cassina,0,EP8D35b,-90.39511133,16.22159561,0
D35b,Opsiphanes cassina,0,EP9D35b,-90.39511696,16.22062298,144.633942
D36a,Opsiphanes cassina,0,EP1D36a,-90.41335699,16.21620596,137.295471
D36a,Opsiphanes cassina,0,EP2D36a,-90.41333897,16.21737298,136.397598
D36a,Opsiphanes cassina,0,EP3D36a,-90.41245602,16.21696603,134.859634
D36a,Opsiphanes cassina,0,EP4D36a,-90.41158598,16.21639296,135.235855
D36a,Opsiphanes cassina,0,EP5D36a,-90.41157902,16.21712697,136.551682
D36a,Opsiphanes cassina,0,EP6D36a,-90.41069599,16.21588603,140.244583
D36a,Opsiphanes cassina,1,EP7D36a,-90.41070404,16.216859,133.805496
D36a,Opsiphanes cassina,0,EP8D36a,-90.40986802,16.21636203,146.387405
D36a,Opsiphanes cassina,0,EP9D36a,-90.40981203,16.21739703,138.510605
D36a,Opsiphanes cassina,0,EP10D36a,-90.40894601,16.21592601,145.675476
D36a,Opsiphanes cassina,0,EP11D36a,-90.40896596,16.21689596,143.326477
D36a,Opsiphanes cassina,0,EP12D36a,-90.40811503,16.21642498,143.229797
D36a,Opsiphanes cassina,0,EP13D36a,-90.40804303,16.21739502,139.492584
D36a,Opsiphanes cassina,0,EP14D36a,-90.40719696,16.21591503,143.693741
D36a,Opsiphanes cassina,0,EP15D36a,-90.40719897,16.21690803,135.842102
D36a,Opsiphanes cassina,0,EP16D36a,-90.406312,16.2164,148.922501
D36a,Opsiphanes cassina,0,EP17D36a,-90.406326,16.21739703,145.540314
D36a,Opsiphanes cassina,0,EP18D36a,-90.40542997,16.215939,150.89183
D36a,Opsiphanes cassina,0,EP19D36a,-90.40543299,16.21688599,148.981369
D36a,Opsiphanes cassina,0,EP20D36a,-90.40546199,16.21787497,148.050858
D36a,Opsiphanes cassina,0,EP21D36a,-90.404586,16.21640797,147.502319
D36a,Opsiphanes cassina,0,EP22D36a,-90.40457703,16.21748001,145.528015
D36a,Opsiphanes cassina,0,EP23D36a,-90.40367003,16.21593397,144.320526
D36a,Opsiphanes cassina,0,EP24D36a,-90.40366902,16.21689797,144.320511
D36a,Opsiphanes cassina,0,EP25D36a,-90.40369802,16.21787698,142.903381
D36a,Opsiphanes cassina,0,EP26D36a,-90.40282203,16.216413,157.545898
D36a,Opsiphanes cassina,0,EP27D36a,-90.40281298,16.21740298,156.202423
D36a,Opsiphanes cassina,0,EP28D36a,-90.40280703,16.21837604,154.470673
D36a,Opsiphanes cassina,0,EP29D36a,-90.40193204,16.215953,148.533478
D36a,Opsiphanes cassina,0,EP30D36a,-90.40195802,16.216932,146.247711
D36a,Opsiphanes cassina,0,EP31D36a,-90.40194,16.21796097,144.834686
D36a,Opsiphanes cassina,0,EP32D36a,-90.40108002,16.21643102,153.924667
D36a,Opsiphanes cassina,0,EP33D36a,-90.40105202,16.217392,151.807907
D36a,Opsiphanes cassina,0,EP34D36a,-90.40105596,16.21837302,151.654037
D36a,Opsiphanes cassina,0,EP35D36a,-90.400171,16.21586398,150.471619
D36a,Opsiphanes cassina,0,EP36D36a,-90.40017402,16.21691801,149.069885
D36a,Opsiphanes cassina,0,EP37D36a,-90.400186,16.21790598,148.551605
D36a,Opsiphanes cassina,0,EP38D36a,-90.40017402,16.21887803,146.593094
D36a,Opsiphanes cassina,0,EP40D36a,-90.39931999,16.21741396,149.762787
D36a,Opsiphanes cassina,0,EP41D36a,-90.39929903,16.21848701,147.598129
D36a,Opsiphanes cassina,0,EP42D36a,-90.39841399,16.215953,149.450241
D36a,Opsiphanes cassina,0,EP43D36a,-90.39843502,16.21692899,149.883331
D36a,Opsiphanes cassina,0,EP44D36a,-90.39843,16.21790196,147.827866
D36a,Opsiphanes cassina,0,EP39D36a,-90.39931102,16.21643999,150.079819
D36a,Opsiphanes cassina,0,EP46D36a,-90.39754998,16.216342,149.370987
D36a,Opsiphanes cassina,0,EP45D36a,-90.39843796,16.218873,145.208038
D36a,Opsiphanes cassina,0,EP47D36a,-90.39754503,16.21739703,146.506226
D36a,Opsiphanes cassina,0,EP48D36a,-90.39669503,16.21594302,147.433716
D36a,Opsiphanes cassina,0,EP49D36a,-90.39668103,16.21692597,144.490768
D36a,Opsiphanes cassina,0,EP50D36a,-90.39580897,16.216443,139.947723
D36a,Opsiphanes cassina,0,EP51D36a,-90.39581199,16.21741799,136.807617
D36a,Opsiphanes cassina,0,EP52D36a,-90.39491203,16.21595199,140.012741
D36a,Opsiphanes cassina,0,EP53D36a,-90.39494103,16.21703401,136.885895
D37a,Opsiphanes cassina,0,EP1D37a,-90.41292801,16.21550197,129.715805
D37a,Opsiphanes cassina,0,EP2D37a,-90.41117501,16.21462103,138.830719
D37a,Opsiphanes cassina,0,EP3D37a,-90.410296,16.21520299,138.968353
D37a,Opsiphanes cassina,0,EP4D37a,-90.41030204,16.21413899,135.505981
D37a,Opsiphanes cassina,0,EP5D37a,-90.40941498,16.21464701,140.81926
D37a,Opsiphanes cassina,0,EP6D37a,-90.40942102,16.21366499,138.208084
D37a,Opsiphanes cassina,0,EP7D37a,-90.40857604,16.21513501,140.461777
D37a,Opsiphanes cassina,0,EP8D37a,-90.408569,16.21416698,139.329788
D37a,Opsiphanes cassina,0,EP9D37a,-90.40770298,16.21468197,144.604233
D37a,Opsiphanes cassina,0,EP10D37a,-90.40772201,16.21366097,145.054611
D37a,Opsiphanes cassina,0,EP11D37a,-90.40680896,16.215176,149.205002
D37a,Opsiphanes cassina,0,EP12D37a,-90.40679899,16.214184,148.930008
D37a,Opsiphanes cassina,0,EP13D37a,-90.40680796,16.21321396,147.457733
D37a,Opsiphanes cassina,0,EP14D37a,-90.40593901,16.21467702,148.729324
D37a,Opsiphanes cassina,0,EP15D37a,-90.40591604,16.21362702,149.169235
D37a,Opsiphanes cassina,0,EP16D37a,-90.40509503,16.21522796,149.0439
D37a,Opsiphanes cassina,0,EP17D37a,-90.40505597,16.21419104,149.142319
D37a,Opsiphanes cassina,0,EP18D37a,-90.40505899,16.21320097,147.474548
D37a,Opsiphanes cassina,0,EP19D37a,-90.40418803,16.21467903,149.069687
D37a,Opsiphanes cassina,0,EP20D37a,-90.40419297,16.213696,147.221344
D37a,Opsiphanes cassina,0,EP21D37a,-90.40331304,16.21517097,149.279755
D37a,Opsiphanes cassina,0,EP22D37a,-90.40332704,16.21408802,148.223526
D37a,Opsiphanes cassina,0,EP23D37a,-90.40331002,16.21320298,147.569656
D37a,Opsiphanes cassina,0,EP24D37a,-90.40243797,16.21469898,149.194977
D37a,Opsiphanes cassina,0,EP25D37a,-90.40242498,16.21371503,147.274811
D37a,Opsiphanes cassina,0,EP26D37a,-90.401566,16.21516602,146.596802
D37a,Opsiphanes cassina,0,EP27D37a,-90.40157002,16.21417796,148.099991
D37a,Opsiphanes cassina,0,EP28D37a,-90.40155401,16.21318697,147.344604
D37a,Opsiphanes cassina,0,EP29D37a,-90.40068498,16.21476696,146.830948
D37a,Opsiphanes cassina,0,EP30D37a,-90.400646,16.21368402,145.576645
D37a,Opsiphanes cassina,0,EP31D37a,-90.39980404,16.21515596,144.837006
D37a,Opsiphanes cassina,0,EP32D37a,-90.39980496,16.21419699,144.889633
D37a,Opsiphanes cassina,0,EP33D37a,-90.39979901,16.21321203,144.269623
D37a,Opsiphanes cassina,0,EP34D37a,-90.39891497,16.21469999,144.109406
D37a,Opsiphanes cassina,0,EP35D37a,-90.3987444,16.24289839,0
D37a,Opsiphanes cassina,0,EP36D37a,-90.398042,16.21526199,143.68573
D37a,Opsiphanes cassina,0,EP37D37a,-90.39804996,16.21418802,142.636124
D37a,Opsiphanes cassina,0,EP38D37a,-90.39805499,16.21321999,142.586182
D37a,Opsiphanes cassina,0,EP40D37a,-90.39717296,16.21370899,144.248245
D37a,Opsiphanes cassina,0,EP41D37a,-90.39630401,16.21517801,143.702042
D37a,Opsiphanes cassina,0,EP42D37a,-90.39629504,16.214199,143.607635
D37a,Opsiphanes cassina,0,EP43D37a,-90.39629504,16.213121,143.978745
D37a,Opsiphanes cassina,0,EP44D37a,-90.39541704,16.214702,142.600174
D37a,Opsiphanes cassina,0,EP39D37a,-90.39718302,16.21470602,143.606918
D37a,Opsiphanes cassina,0,EP46D37a,-90.39455504,16.21516904,140.986771
D37a,Opsiphanes cassina,0,EP45D37a,-90.39543204,16.21370497,143.990479
D37a,Opsiphanes cassina,0,EP47D37a,-90.39453099,16.21420898,142.839386
D37a,Opsiphanes cassina,0,EP48D37a,-90.39452403,16.21322201,145.004761
D38a,Opsiphanes cassina,0,EP1D38a,-90.41234597,16.21034903,148.550903
D38a,Opsiphanes cassina,0,EP2D38a,-90.41146302,16.20990998,149.250916
D38a,Opsiphanes cassina,0,EP3D38a,-90.41149797,16.21090399,145.853226
D38a,Opsiphanes cassina,0,EP4D38a,-90.41058803,16.21009002,147.476212
D38a,Opsiphanes cassina,0,EP5D38a,-90.40947399,16.21105604,151.716934
D38a,Opsiphanes cassina,0,EP6D38a,-90.40862499,16.21163196,148.549271
D38a,Opsiphanes cassina,0,EP7D38a,-90.40766803,16.21115796,153.666824
D38a,Opsiphanes cassina,0,EP8D38a,-90.40776903,16.21210403,145.187378
D38a,Opsiphanes cassina,0,EP9D38a,-90.40688901,16.21062898,149.907761
D38a,Opsiphanes cassina,0,EP10D38a,-90.40687904,16.21163196,145.004776
D38a,Opsiphanes cassina,0,EP11D38a,-90.40610497,16.21018801,145.908447
D38a,Opsiphanes cassina,0,EP12D38a,-90.40519704,16.212315,166.773697
D38a,Opsiphanes cassina,0,EP13D38a,-90.40446002,16.21181301,161.433136
D38a,Opsiphanes cassina,0,EP14D38a,-90.40356902,16.21230997,160.019165
D38a,Opsiphanes cassina,0,EP15D38a,-90.40355603,16.21131102,156.974258
D38a,Opsiphanes cassina,0,EP16D38a,-90.40270301,16.21181896,152.957581
D38a,Opsiphanes cassina,0,EP17D38a,-90.40183296,16.21231399,152.986053
D38a,Opsiphanes cassina,0,EP18D38a,-90.40181402,16.21143096,148.081787
D38a,Opsiphanes cassina,0,EP19D38a,-90.40096602,16.21184,150.124222
D38a,Opsiphanes cassina,0,EP20D38a,-90.40009296,16.21229799,147.704941
D38a,Opsiphanes cassina,0,EP21D38a,-90.39920197,16.21192801,148.003387
D38a,Opsiphanes cassina,0,EP22D38a,-90.39835003,16.21232799,148.993866
D38a,Opsiphanes cassina,0,EP23D38a,-90.39656804,16.21233604,145.932556
D38a,Opsiphanes cassina,0,EP24D38a,-90.403623,16.21032002,137.510544
D38a,Opsiphanes cassina,0,EP25D38a,-90.40271801,16.21076401,139.189682
D38a,Opsiphanes cassina,0,EP26D38a,-90.40182902,16.21039102,140.788803
D38a,Opsiphanes cassina,0,EP27D38a,-90.40096804,16.21085697,142.604965
D38a,Opsiphanes cassina,0,EP28D38a,-90.40007704,16.21034701,144.183777
D38a,Opsiphanes cassina,0,EP29D38a,-90.40008198,16.21124698,143.18576
D38a,Opsiphanes cassina,0,EP30D38a,-90.39919401,16.21079201,145.669266
D38a,Opsiphanes cassina,0,EP31D38a,-90.39833796,16.21027904,147.013657
D38a,Opsiphanes cassina,0,EP32D38a,-90.39833302,16.21124899,146.666626
D38a,Opsiphanes cassina,0,EP33D38a,-90.39745702,16.21080902,144.977524
D38a,Opsiphanes cassina,0,EP34D38a,-90.397453,16.21175802,144.101074
D38a,Opsiphanes cassina,0,EP35D38a,-90.39656502,16.210374,141.365738
D38a,Opsiphanes cassina,0,EP36D38a,-90.39657298,16.211265,143.282547
D38a,Opsiphanes cassina,0,EP37D38a,-90.395684,16.21080198,142.145065
D38a,Opsiphanes cassina,0,EP38D38a,-90.39568199,16.21178803,142.757462
D38a,Opsiphanes cassina,0,EP40D38a,-90.39481102,16.21128302,142.104431
D38a,Opsiphanes cassina,0,EP41D38a,-90.39481496,16.21219497,142.039795
D38a,Opsiphanes cassina,0,EP39D38a,-90.394806,16.21031399,141.802017
D39a,Opsiphanes cassina,0,EP1D39a,-90.41231303,16.20789698,152.057388
D39a,Opsiphanes cassina,0,EP2D39a,-90.41232702,16.20889703,152.141037
D39a,Opsiphanes cassina,0,EP3D39a,-90.41146302,16.20838297,153.574585
D39a,Opsiphanes cassina,0,EP4D39a,-90.411475,16.20936499,152.402939
D39a,Opsiphanes cassina,0,EP5D39a,-90.41054998,16.20790704,148.852554
D39a,Opsiphanes cassina,0,EP6D39a,-90.41056599,16.20888596,146.277328
D39a,Opsiphanes cassina,0,EP7D39a,-90.40969703,16.20840099,143.90831
D39a,Opsiphanes cassina,0,EP8D39a,-90.40967599,16.20935502,141.810608
D39a,Opsiphanes cassina,0,EP9D39a,-90.40889304,16.20797401,141.587799
D39a,Opsiphanes cassina,0,EP10D39a,-90.40781898,16.20856804,149.662949
D39a,Opsiphanes cassina,0,EP11D39a,-90.407836,16.20956196,148.866211
D39a,Opsiphanes cassina,0,EP12D39a,-90.40694903,16.20810896,147.050278
D39a,Opsiphanes cassina,0,EP13D39a,-90.40693603,16.20906802,147.429214
D39a,Opsiphanes cassina,0,EP14D39a,-90.40605401,16.20760999,145.107773
D39a,Opsiphanes cassina,0,EP15D39a,-90.40606004,16.20857399,145.083405
D39a,Opsiphanes cassina,0,EP16D39a,-90.40608703,16.20948502,144.001755
D39a,Opsiphanes cassina,0,EP17D39a,-90.40519201,16.20810402,143.874756
D39a,Opsiphanes cassina,0,EP18D39a,-90.40520802,16.20912996,143.144943
D39a,Opsiphanes cassina,0,EP19D39a,-90.40428199,16.20765802,161.475067
D39a,Opsiphanes cassina,0,EP20D39a,-90.40433899,16.20856301,161.181381
D39a,Opsiphanes cassina,0,EP21D39a,-90.40344698,16.20811198,156.794418
D39a,Opsiphanes cassina,0,EP22D39a,-90.402559,16.20753497,155.193436
D39a,Opsiphanes cassina,0,EP23D39a,-90.40300098,16.20963204,150.257812
D39a,Opsiphanes cassina,0,EP24D39a,-90.40210596,16.20915603,152.332092
D39a,Opsiphanes cassina,0,EP25D39a,-90.40122,16.20770403,153.49234
D39a,Opsiphanes cassina,0,EP26D39a,-90.40123701,16.20865001,154.613846
D39a,Opsiphanes cassina,0,EP27D39a,-90.40123802,16.20963296,154.56604
D39a,Opsiphanes cassina,0,EP28D39a,-90.40025499,16.20822899,133.485916
D39a,Opsiphanes cassina,0,EP29D39a,-90.40038901,16.20915201,135.151596
D39a,Opsiphanes cassina,0,EP30D39a,-90.39949399,16.207655,137.171799
D39a,Opsiphanes cassina,0,EP31D39a,-90.399509,16.20858799,137.013901
D39a,Opsiphanes cassina,0,EP32D39a,-90.39948796,16.20964402,135.879395
D39a,Opsiphanes cassina,0,EP33D39a,-90.39862697,16.20812397,139.23053
D39a,Opsiphanes cassina,0,EP34D39a,-90.39859001,16.20918101,139.643951
D39a,Opsiphanes cassina,0,EP35D39a,-90.39773103,16.207698,139.115753
D39a,Opsiphanes cassina,0,EP36D39a,-90.39771804,16.20866904,140.168503
D39a,Opsiphanes cassina,0,EP37D39a,-90.39773698,16.20955501,139.424347
D39a,Opsiphanes cassina,0,EP38D39a,-90.39681598,16.20809597,141.482529
D39a,Opsiphanes cassina,0,EP40D39a,-90.39597502,16.20760102,140.175552
D39a,Opsiphanes cassina,0,EP41D39a,-90.39598298,16.20858598,141.512802
D39a,Opsiphanes cassina,0,EP42D39a,-90.39596898,16.20956398,141.532547
D39a,Opsiphanes cassina,0,EP43D39a,-90.39511202,16.20809404,142.162262
D39a,Opsiphanes cassina,0,EP44D39a,-90.395095,16.209065,141.684174
D39a,Opsiphanes cassina,0,EP39D39a,-90.396864,16.20901496,139.151505
D39a,Opsiphanes cassina,0,EP46D39a,-90.39420501,16.20858296,142.875259
D39a,Opsiphanes cassina,0,EP45D39a,-90.39422404,16.20760596,143.025955
D39a,Opsiphanes cassina,0,EP47D39a,-90.39422999,16.209481,142.568375
D40a,Opsiphanes cassina,0,EP1D40a,-90.41192704,16.20688797,166.141006
D40a,Opsiphanes cassina,0,EP2D40a,-90.41200298,16.20586202,165.437332
D40a,Opsiphanes cassina,0,EP3D40a,-90.41199904,16.204908,165.457718
D40a,Opsiphanes cassina,0,EP4D40a,-90.41109597,16.20635899,161.914658
D40a,Opsiphanes cassina,0,EP5D40a,-90.41111198,16.20530203,164.304413
D40a,Opsiphanes cassina,0,EP6D40a,-90.41023004,16.20682804,150.071945
D40a,Opsiphanes cassina,0,EP7D40a,-90.41018704,16.20582498,152.193619
D40a,Opsiphanes cassina,0,EP8D40a,-90.41017899,16.20490699,153.136932
D40a,Opsiphanes cassina,0,EP9D40a,-90.40932898,16.20638497,150.674728
D40a,Opsiphanes cassina,0,EP10D40a,-90.40934198,16.20540102,152.624695
D40a,Opsiphanes cassina,0,EP11D40a,-90.40843799,16.204908,149.673813
D40a,Opsiphanes cassina,0,EP12D40a,-90.40715204,16.20697204,149.57756
D40a,Opsiphanes cassina,0,EP13D40a,-90.40714198,16.20590704,150.579224
D40a,Opsiphanes cassina,0,EP14D40a,-90.40717903,16.20490699,151.107391
D40a,Opsiphanes cassina,0,EP15D40a,-90.40628199,16.20640702,150.710587
D40a,Opsiphanes cassina,0,EP16D40a,-90.406283,16.20544402,149.802094
D40a,Opsiphanes cassina,0,EP17D40a,-90.40541204,16.20689602,150.374939
D40a,Opsiphanes cassina,0,EP18D40a,-90.40539301,16.20591902,150.137497
D40a,Opsiphanes cassina,0,EP19D40a,-90.40538999,16.20485703,151.060287
D40a,Opsiphanes cassina,0,EP20D40a,-90.40453596,16.20640702,151.447906
D40a,Opsiphanes cassina,0,EP21D40a,-90.40451601,16.20543899,152.965164
D40a,Opsiphanes cassina,0,EP22D40a,-90.403666,16.20689803,152.083267
D40a,Opsiphanes cassina,0,EP23D40a,-90.40365703,16.205929,152.488113
D40a,Opsiphanes cassina,0,EP24D40a,-90.40364396,16.20496298,153.077835
D40a,Opsiphanes cassina,0,EP25D40a,-90.40278599,16.20643199,152.866058
D40a,Opsiphanes cassina,0,EP26D40a,-90.401896,16.20690901,151.180054
D40a,Opsiphanes cassina,0,EP27D40a,-90.40103098,16.20642101,150.658173
D40a,Opsiphanes cassina,0,EP28D40a,-90.400143,16.20585197,150.884109
D40a,Opsiphanes cassina,0,EP29D40a,-90.40020403,16.20710196,148.935699
D40a,Opsiphanes cassina,0,EP30D40a,-90.39934698,16.20657398,150.825912
D40a,Opsiphanes cassina,0,EP31D40a,-90.39845003,16.20712903,151.801102
D40a,Opsiphanes cassina,0,EP32D40a,-90.39848196,16.20615497,150.891159
D40a,Opsiphanes cassina,0,EP33D40a,-90.39758602,16.20664104,151.891525
D40a,Opsiphanes cassina,0,EP34D40a,-90.39660098,16.20688202,165.181458
D40a,Opsiphanes cassina,0,EP35D40a,-90.39583697,16.20663299,146.293564
D40a,Opsiphanes cassina,0,EP36D40a,-90.39495201,16.20714303,150.922455
D40a,Opsiphanes cassina,0,EP37D40a,-90.39494203,16.20615497,150.082855
D40a,Opsiphanes cassina,0,EP38D40a,-90.39494002,16.20524101,150.806259
D40a,Opsiphanes cassina,0,EP39D40a,-90.39414198,16.20655102,152.975159
D41a,Opsiphanes cassina,0,EP1D41a,-90.41235502,16.20241203,133.142654
D41a,Opsiphanes cassina,0,EP2D41a,-90.41234404,16.20341501,133.471054
D41a,Opsiphanes cassina,0,EP3D41a,-90.41142999,16.20292802,137.688995
D41a,Opsiphanes cassina,0,EP4D41a,-90.41143703,16.20390996,137.343002
D41a,Opsiphanes cassina,0,EP5D41a,-90.410583,16.20244003,139.268723
D41a,Opsiphanes cassina,0,EP6D41a,-90.41057998,16.20342096,139.531052
D41a,Opsiphanes cassina,0,EP7D41a,-90.41059398,16.20432897,138.182983
D41a,Opsiphanes cassina,0,EP8D41a,-90.40969997,16.202939,141.033264
D41a,Opsiphanes cassina,0,EP9D41a,-90.409706,16.203917,142.211273
D41a,Opsiphanes cassina,0,EP10D41a,-90.40883202,16.20252896,141.866913
D41a,Opsiphanes cassina,0,EP11D41a,-90.40883202,16.20342499,140.860321
D41a,Opsiphanes cassina,0,EP12D41a,-90.408814,16.20438698,140.107819
D41a,Opsiphanes cassina,0,EP13D41a,-90.40791898,16.20294403,140.822586
D41a,Opsiphanes cassina,0,EP14D41a,-90.40704299,16.20247398,142.070251
D41a,Opsiphanes cassina,0,EP15D41a,-90.40688398,16.20437801,165.749512
D41a,Opsiphanes cassina,0,EP16D41a,-90.40692497,16.20340202,163.090027
D41a,Opsiphanes cassina,0,EP17D41a,-90.406082,16.20389404,163.051819
D41b,Opsiphanes cassina,0,EP1D41b,-90.39982701,16.202449,151.45105
D41b,Opsiphanes cassina,0,EP2D41b,-90.39983296,16.20342004,150.682495
D41b,Opsiphanes cassina,0,EP3D41b,-90.39981997,16.20442,148.763855
D41b,Opsiphanes cassina,0,EP4D41b,-90.39895101,16.20295401,153.751846
D41b,Opsiphanes cassina,0,EP5D41b,-90.39895898,16.20391097,153.054703
D41b,Opsiphanes cassina,0,EP6D41b,-90.398157,16.20246098,151.723755
D41b,Opsiphanes cassina,0,EP7D41b,-90.39809799,16.20343898,151.863556
D41b,Opsiphanes cassina,0,EP8D41b,-90.39810402,16.20442403,151.695648
D41b,Opsiphanes cassina,0,EP9D41b,-90.39718503,16.20296499,153.357025
D41b,Opsiphanes cassina,0,EP10D41b,-90.39723197,16.20388599,152.539825
D41b,Opsiphanes cassina,0,EP11D41b,-90.39631499,16.20248797,156.691132
D41b,Opsiphanes cassina,0,EP12D41b,-90.39632597,16.20346396,155.970963
D41b,Opsiphanes cassina,0,EP13D41b,-90.39632002,16.20445202,155.588287
D41b,Opsiphanes cassina,0,EP14D41b,-90.39552298,16.20299499,154.906769
D41b,Opsiphanes cassina,0,EP15D41b,-90.39553799,16.20396403,154.939346
D41b,Opsiphanes cassina,0,EP16D41b,-90.39975299,16.20551401,154.695389
D41b,Opsiphanes cassina,0,EP17D41b,-90.39887499,16.20502702,155.091583
D41b,Opsiphanes cassina,0,EP18D41b,-90.39799699,16.20543396,154.906082
D41b,Opsiphanes cassina,0,EP19D41b,-90.39712099,16.20507698,155.661407
D41b,Opsiphanes cassina,0,EP20D41b,-90.39710901,16.20593101,155.246002
D41b,Opsiphanes cassina,0,EP21D41b,-90.39622497,16.20550596,156.671173
D41c,Opsiphanes cassina,0,EP1D41c,-90.40128797,16.20260197,129.131516
D41c,Opsiphanes cassina,0,EP2D41c,-90.40044199,16.20308502,125.883492
D41c,Opsiphanes cassina,0,EP3D41c,-90.40130298,16.20363504,130.672073
D41c,Opsiphanes cassina,0,EP4D41c,-90.40130197,16.20450499,130.770691
D41c,Opsiphanes cassina,0,EP5D41c,-90.40131999,16.20544201,131.212479
D41c,Opsiphanes cassina,0,EP6D41c,-90.402155,16.204952,133.087326
D41c,Opsiphanes cassina,0,EP7D41c,-90.40301699,16.20541099,133.714005
D41c,Opsiphanes cassina,0,EP8D41c,-90.40214502,16.20392002,135.380737
D41c,Opsiphanes cassina,0,EP9D41c,-90.40299897,16.20437801,134.889038
D41c,Opsiphanes cassina,0,EP10D41c,-90.40211703,16.20289399,135.526352
D41c,Opsiphanes cassina,0,EP11D41c,-90.40306301,16.203384,135.357605
